ID,Company_Name,Address,Telephone,Facsimile,Email,Website
20217,Bible College of South Australia Burrow Library,176 Wattle St    MALVERN       SA   5061     AUSTRALIA,08 8291 8111,08 8291 8199,librarian@biblecollege.sa.edu.au,http://www.biblecollege.sa.edu.au/Facilities%20-%20library.htm
31431,Burwood Council Burwood Library and Community Hub,2 Conder Street    Burwood       NSW   2134     AUSTRALIA,02 9911 9999,02 9744 5104,libdd@burwood.nsw.gov.au,http://www.burwood.nsw.gov.au/
20426,Bus and Coach Society of Victoria Bus & Coach Society of Victoria Library,PO Box 2147T    MELBOURNE       VIC   3001     AUSTRALIA,,,,
19739,Westpac Banking Corporation Business Information Centre,Level 20    275 Kent St     SYDNEY       NSW   2000     AUSTRALIA,02 8254 8377,02 8253 1204,pamrussell@westpac.com.au,http://www.westpac.com.au/
21085,Deutsche Bank AG Business Information Services,Corner Hunter & Phillip Streets    SYDNEY       NSW   2000     AUSTRALIA,02 8258 2752,02 8258 2088,,http://info.deutsche-bank.de/
89095,City of Busselton Libraries Busselton Public Library,Stanley Street    BUSSELTON       WA   6280     AUSTRALIA,,,,http://www.busselton.wa.gov.au/
21387,"NSW Department of Planning, Industry and Environment C.B. Alexander Agricultural College Library  - Catalogue",CB Alexander Agricultural College    Tocal     PATERSON       NSW   2421     AUSTRALIA,02 4939 8830,02 4938 5584,library.services@dpie.nsw.gov.au,http://www.dpi.nsw.gov.au/
21310,Centre for Aboriginal Economic Policy Research CAEPR Library,Hanna Neumann Building # 21    The Australian National University     CANBERRA       ACT   0200     AUSTRALIA,,,,http://www.anu.edu.au/caepr/
21448,CAVAL CARM Centre  - Interlibrary Loans,4 Park Drive    BUNDOORA       VIC   3083     AUSTRALIA,03 9450 5503,03 9459 2733,carm@caval.edu.au,http://www.caval.edu.au/
140311,CAVAL CAVAL Ltd  - Interlibrary Loans,4 Park Drive    BUNDOORA       VIC   3083     AUSTRALIA,,,,http://www.caval.edu.au/
20448,CBM Australia CBM Australia Library,56 Rutland Road    BOX HILL       VIC   3128     AUSTRALIA,03 8843 4500,03 8843 4545,library@cbm.org.au,http://www.cbm.org.au/
91628, CBS Default,,,,,
21119,Committee for the Economic Development of Australia CEDA Library,123 Lonsdale St    MELBOURNE       VIC   3000     AUSTRALIA,03 9662 3544,03 9663 7271,,
21673,Country Fire Authority CFA Information Service,8 Lakeside Drv    BURWOOD EAST       VIC   3151     AUSTRALIA,03 9262 8345,03 9262 8399,info.serv@cfa.vic.gov.au,http://www.cfa.vic.gov.au/
149768, CHRC Libraries,PO BOX 21    EMERALD       QLD   4720     AUSTRALIA,07 4986 8444,07 4982 4619,emerald-library@chrc.qld.gov.au,http://www.chrc.qld.gov.au/
21500,The Kings' School Parramatta CLL Senior Library,87 - 129 Pennant Hills Rd    NORTH PARRAMATTA       NSW   2151     AUSTRALIA,,,,
20386,CPA Australia CPA Library   - CPA  Library,Level 20 / 28 Freshwater Place    SOUTHBANK       VIC   3006     AUSTRALIA,03 9606 9611,,cpalibrary@cpaaustralia.com.au,http://www.cpaaustralia.com.au/library
21580,Cerebral Palsy League of Queensland CPL Library,21 Whitley Street    MT GRAVATT EAST       QLD   4122     AUSTRALIA,07 3347 7222,07 3347 7211,kimberley.roos@cpl.org.au,http://www.cplqld.org.au/
21101,Community and Public Sector Union CPSU Information Services,6th Floor    191 Thomas St     HAYMARKET       NSW   2000     AUSTRALIA,02 9281 5899,02 9281 2461,,http://www.cpsu.org/
32551,CRA International CRA International Library  - Inter Library Loans,"Level 31, 570 Bourke Street    Melbourne       VIC   3000     AUSTRALIA",03 9606 2829,03 9606 2899,mglazebrook@crai.com.au,http://www.crai.com.au
20102,CRS Australia CRS Library,Level 12    215 Adelaide St     BRISBANE       QLD   4000     AUSTRALIA,07 3000 1162,07 3000 1166,crs.library@crsaustralia.gov.au,http://www.crsaustralia.gov.au
167528,Corrective Services NSW CSNSW Museum  - CSNSW Museum,1 Vagg Street    Cooma        NSW   2630     AUSTRALIA,,,,https://www.correctiveservices.justice.nsw.gov.au/
143848,Charles Sturt University CSU Library - Electronic Resources (shared)  - Document Delivery,Division of Library Services    Panorama Ave     BATHURST       NSW   2795     AUSTRALIA,02 6338 4731,,bathill@csu.edu.au,http://www.csu.edu.au/
159228,Charles Sturt University CSU Research Output,Electronic Resource    N/A       NSW   N/A     AUSTRALIA,,,,http://www.csu.edu.au/
153849,Cass Training International College CTIC Library  - Registered Training Organisation,Ground Floor    48 Lime Street     Sydney       NSW   2000     AUSTRALIA,(02) 9279 2400,,sid@casstraining.com.au,http://www.casstraining.com.au/
173630, Caboolture Hospital Library,McKean St    Caboolture       QLD   4510     AUSTRALIA,,,,https://www.health.qld.gov.au/caboolture/
20220,Cabra Dominican College Cabra Dominican College Library,225 Cross Rd    CUMBERLAND PARK       SA   5041     AUSTRALIA,08 8272 4588,,,http://www.saschools.edu.au/cabra/
20443,Cadbury Schweppes Cadbury Schweppes Library,323 Canterbury Rd    RINGWOOD       VIC   3134     AUSTRALIA,03 9871 1450,03 9879 6829,,http://www.cadburyschweppes.com/
20097,Cairns Hospital Cairns Hospital Library & Knowledge Centre,The Esplanade    CAIRNS       QLD   4870     AUSTRALIA,07 4226 6679,07 4226 6672,cairns_library@health.qld.gov.au,https://cairns.health.qld.libguides.com
166514,"State Library of Queensland
    Picture Queensland partner Cairns Libraries",,,,,http://www.slq.qld.gov.au/resources/picture-queensland
21374, Cairns Private Hospital Library,1 Upward St    CAIRNS       QLD   4870     AUSTRALIA,07 40525484,07 40525489,cairnsinfo@ramsayhealth.com.au,
20098, Cairns Regional Council: Cairns Libraries  - Interlibrary Loans,Smithfield Library    Cheviot Street     SMITHFIELD       QLD   4878     AUSTRALIA,07 40443786,07 40443710,illoans@cairns.qld.gov.au,http://www.cairnslibrary.com.au
160249, Calamvale Community College,SUNNYBANK HILLS       QLD   4109     AUSTRALIA,,,,http://calamvalecomcoll.eq.edu.au/
89099,Victoria Plains Shire Council Libraries Calingiri Library,28 Cavell Street    CALINGIRI       WA   6569     AUSTRALIA,,,,http://www.victoriaplains.wa.gov.au
80796,University of Western Australia Callaway Centre Archive,"Callaway Centre, School of Music, University of Western Australia M423    35 Stirling Highway     Crawley       WA   6009     AUSTRALIA",,,,http://www.uwa.edu.au/
160252, Caloundra State High School,CALOUNDRA       QLD   4551     AUSTRALIA,,,,http://caloundrashs.eq.edu.au/
171028,Little Company of Mary Health Care Calvary Health Care ACT Medical Library,Corner of Belconnen Way & Haydon Drive    BRUCE       ACT   2617     AUSTRALIA,,,,http://www.calvary-act.com.au
20403,Little Company of Mary Health Care Calvary Health Care Bethlehem Library,Bethlehem Healthcare Library    476 Kooyong Rd     CAULFIELD       VIC   3162     AUSTRALIA,03 9596 2853,03 9596 3576,Library@bethlehem.org.au,http://www.bethlehem.org.au
20222,Calvary Hospital Calvary Hospital Library,89 Strangways Tce    NORTH ADELAIDE       SA   5006     AUSTRALIA,08 8366 3133,08 8366 3168,,
149748,Calyx Group Calyx Group Library,PO Box 6041    NORTH SYDNEY       NSW   2059     AUSTRALIA,0413 510 717,,irma@calyx.net.au,http://www.calyxgroup.com/
172988, Camberwell Girls Grammar School,2 Torrington St    CANTERBURY       VIC   3126     AUSTRALIA,,,,http://www.cggs.vic.edu.au/
26367,"Camberwell Grammar School
    Weickhardt Library Camberwell Grammar School Museum","55 Mont Albert Rd,    CANTERBURY       VIC   3126     AUSTRALIA",,,,
164388,Mid Murray Council Cambrai School Community Library,Cambrai Primary School     Main Road     CAMBRAI       SA   5353     AUSTRALIA,08 8564 5146,08 8564 5102,cas.library402@schools.sa.edu.au,http://www.mid-murray.sa.gov.au
21736,Town of Cambridge Cambridge Library,99 The Boulevard    FLOREAT       WA   6014     AUSTRALIA,08 9383 8999,08 9383 8980,library@cambridge.wa.gov.au,http://www.library.cambridge.wa.gov.au
20976,"The University of Sydney
    University of Sydney Library Camden Commons",Werombi Rd    CAMDEN       NSW   2570     AUSTRALIA,02 93511627,02 4655 6719,library.camill@sydney.edu.au,https://library.sydney.edu.au/
19752,Camden Council Camden Council Library Service  - Inter Library Loans,40 John St    CAMDEN       NSW   2570     AUSTRALIA,4654 7951,4655 7317,ill@camden.nsw.gov.au,http://www.library.camden.nsw.gov.au
20055,United Theological College Camden Theological Library - The Uniting Church in Australia,Centre for Ministry    16 Masons Drive     NORTH PARRAMATTA       NSW   2151     AUSTRALIA,02 8838 8940,02 9683 6617,,http://utc.nsw.uca.org.au/
23099,TasTAFE Libraries Campbell St Library,GPO Box 2015    HOBART       TAS   7001     AUSTRALIA,,,campbellstlibrary@tastafe.tas.edu.au,http://library.tastafe.tas.edu.au
23340,The Theosophical Society in Australia Campbell Theosophical Research Library  - Campbell Theosophical Research Library,4th floor  484 Kent St    SYDNEY       NSW   2000     AUSTRALIA,02 9264 7056,02 9264 5857,catalogue@austheos.org.au,http://www.austheos.org.au/
23560,Western Sydney University Campbelltown Campus Library,"Document Delivery, Penrith Campus Library, Western Sydney University    Building T, Second Avenue     KINGSWOOD       NSW   2747     AUSTRALIA",02 9852 5920,02 9852 5940,libdd@westernsydney.edu.au,http://www.uws.edu.au
19759,Campbelltown City Council (NSW) Campbelltown City Library  - Document Delivery,1 Hurley Street    CAMPBELLTOWN       NSW   2560     AUSTRALIA,02 4645 4687,02 4645 4558,ill@campbelltown.nsw.gov.au,http://www.campbelltown.nsw.gov.au
163928,Campbelltown City Council (SA) Campbelltown Public Library,171 Montacute Road    NEWTOWN       SA   5074     AUSTRALIA,08 8366 9299,08 8366 9275,library@campbelltown.sa.gov.au,http://www.campbelltown.sa.gov.au/page.aspx?u=1684
20445, Camperdown & District Historical Society Museum,241 Manifold St    CAMPERDOWN       VIC   3260     AUSTRALIA,,,,
19623,Canberra Blind Society Inc. Canberra Blind Society Library,Griffin Centre    Bunda St     CIVIC       ACT   2601     AUSTRALIA,02 6207 5731,,,http://users.tpg.com.au/canblind
19618,Blackfriars Priory Canberra Catholic Library,127 Phillip Ave    WATSON       ACT   2602     AUSTRALIA,02 6248 8253,02 6247 6892,denishallinan@ozemail.com.au,
172568, Canberra Health Services Library  - Document Supply Service,"Building 4, Ground Floor    Cnr Yamba & Hindmarsh Drives     GARREN       ACT   2605     AUSTRALIA",02 6142 7759,02 5124 3388,chslibrary@act.gov.au,https://library.health.act.gov.au
21668,Australian Government Solicitor Canberra Library,4 National Circuit    BARTON       ACT   2600     AUSTRALIA,02 6253 7038,,library@ags.gov.au,http://ags.gov.au/
161489,MinterEllison Canberra Library,"Level 3, 25 National Circuit    FORREST, CANBERRA       ACT   2603     AUSTRALIA",02 6225 3290,02 6225 1290,CBRMINT@minterellison.com,http://www.minterellison.com/
19647,Productivity Commission Canberra Office Library,Level 2    4 National Circuit     BARTON       ACT   2600     AUSTRALIA,02 6240 3344,02 6240 3399,pclibcnb@pc.gov.au,http://www.pc.gov.au/
19645, Canberra School of Art,Childers St    ACTON       ACT   2601     AUSTRALIA,02 6249 5799,02 6249 5722,,
76588, Canberra and District Historical Society,Curtin Shopping Centre    Theodore Street     CURTIN       ACT   2605     AUSTRALIA,,,,http://www.canberrahistory.org.au/
89100,City of Melville Canning Bridge Express Library  - Interlibrary Loans,2 Kintail Road    APPLECROSS       WA   6153     AUSTRALIA,0893640130,0893640285,ills@melville.wa.gov.au,http://www.melvillecity.com.au
20812,Canning College Canning College Library,Marquis St    BENTLEY       WA   6102     AUSTRALIA,08 9458 9644,08 9451 5143,,http://www.canningcollege.wa.edu.au/
89596,City of Canning Libraries Cannington Public Library,67 Riley Road (Cnr High Rd)    RIVERTON       WA   6148     AUSTRALIA,(08) 6350 7350,,ctnlib@canningwa.gov.au,http://www.canning.wa.gov.au/libraries.asp
19753, Canowindra & District Historical Society,Caskill St    CANOWINDRA       NSW   2804     AUSTRALIA,,,,
21086,Canterbury Bankstown Council Canterbury Bankstown Library Service  - Document Delivery,80 Rickard Road    BANKSTOWN       NSW   2200     AUSTRALIA,02 9789 9411,02 9707 9067,docdelivery@cbcity.nsw.gov.au,http://www.cbcity.nsw.gov.au
19757,Sydney Local Health District Canterbury Hospital Medical Library,Canterbury Road    CAMPSIE       NSW   2194     AUSTRALIA,02 978 70237,02 978 70255,canterbury.library@sswahs.nsw.gov.au,
169581, Canterbury Primary School,,,,,
89101,Shire of Capel Libraries Capel Public Library,Forrest Road    CAPEL       WA   6271     AUSTRALIA,,,,
103328,Carers Victoria Carers Victoria Library,Level 1    37 Albert Street     FOOTSCRAY       VIC   3011     AUSTRALIA,03 9396 9536,03 9396 9555,library@carersvictoria.org.au,http://www.carersvic.org.au/
21118,Caritas Christi Hospice Caritas Christi Hospice Library  - Library,104 Studley Park Rd    KEW       VIC   3101     AUSTRALIA,(03) 98532344,(03) 98531509,culleyaj@cch.svhm.org.au,
20737,St Vincent's Hospital (Melbourne) Carl de Gruchy Library,Clinical Sciences Bldg    29 Regent St     FITZROY       VIC   3065     AUSTRALIA,03 9231 2540,03 9231 2539,library.svhmlibrary@svhm.org.au,http://www.svhm.org.au/
160254, Carmel College,THORNLANDS       QLD   4163     AUSTRALIA,,,,http://www.carmelcollege.qld.edu.au/
89102,Carnamah City Council Libraries Carnamah Library,Shire Administration Office    35-37 Macpherson Street     CARNAMAH       WA   6517     AUSTRALIA,08 9951 7000,,shire@carnamah.wa.gov.au,http://www.carnamah.wa.gov.au/
89104, Carnarvon Public Library,18 Egan Street    CARNARVON       WA   6701     AUSTRALIA,08 9941 3727,08 99413735,library.staff@carnarvon.wa.gov.au,http://www.liswa.wa.gov.au/rlol/html/carnarvon.html
20436,Glen Eira Libraries Carnegie Library and Community Centre,Carnegie Library and Community Centre    7 Shepparson Avenue     CARNEGIE       VIC   3163     AUSTRALIA,03 95243684,03 95687807,InterLibraryLoans@gleneira.vic.gov.au,http://www.gleneira.vic.gov.au
20441,Archdiocese of Melbourne Caroline Chisholm Library,343 Elizabeth St    MELBOURNE       VIC   3000     AUSTRALIA,,,,http://www.melbourne.catholic.org.au
21013,Historic Houses Trust of New South Wales (Sydney Living Museums) Caroline Simpson Library & Research Collection,"Historic Houses Trust of NSW    The Mint, 10 Macquarie Street     SYDNEY       NSW   2000     AUSTRALIA",02 8239 2223,02 8239 2433,library@hht.net.au,https://sydneylivingmuseums.com.au/
84108, Carrick Hill,46 Carrick Hill Drive    SPRINGFIELD       SA   5062     AUSTRALIA,,,,http://www.carrickhill.sa.gov.au
160212, Carrick Institute of Education,370 Docklands Drive    DOCKLANDS       VIC   3008     AUSTRALIA,,,,http://www.carrickeducation.edu.au/
172768, Cartonographer,,,,,https://ehive.com/account/5682
19789,Casino and District Historical Society Casino and District Historical Society Library,PO Box 818    CASINO       NSW   2470     AUSTRALIA,,,bjhollis@aapt.net.au,http://www.rootsweb.ancestry.com/~auscdhs/
20454,Casterton and District Historical Museum Casterton and District Historical Museum Library,Old Railway Station     CASTERTON       VIC   3311     AUSTRALIA,,,,http://www.ballaratgenealogy.org.au/casterton/historicalsociety.htm
19723,The Hills Shire Council Library Service Castle Hill Library (main branch),Castle Hill Library    Crn Pennant and Castle Streets     CASTLE HILL       NSW   2154     AUSTRALIA,02 9761 4528,02 9761 4592,ill@thehills.nsw.gov.au,http://www.thehills.nsw.gov.au/content.aspx?PageID=4
20456,Castlemaine Art Gallery & Historical Museum Castlemaine Art Gallery & Historical Museum Library,Lyttleton St    CASTLEMAINE       VIC   3450     AUSTRALIA,03  5472 2292,,,http://amol.org.au/art_trails/castlemaine/
20458,Castlemaine Historical Society Inc. Castlemaine Historical Society Library,Former Court House    7 Goldsmith Crescent     CASTLEMAINE       VIC   3450     AUSTRALIA,03  5472 1425,,chsi@castlemainehistoricalsociety.com,http://www.castlemainehistoricalsociety.com
21125, Castlemaine Pioneers & Old Residents Association,206 Barker St    CASTLEMAINE       VIC   3450     AUSTRALIA,03 5472 3117,03 5472 3117,,
20916,Charles Darwin University Casuarina Campus Library  - Interlibrary Loans,Ellengowan Drive    CASUARINA       NT   0810     AUSTRALIA,08  8946 6344,,interlibraryloans@cdu.edu.au,http://www.cdu.edu.au/
174298,"City of Darwin
    City of Darwin Libraries Casuarina Library",GPO Box 84    DARWIN       NT   0801     AUSTRALIA,,,,http://www.darwin.nt.gov.au/libraries
89103,Casuarina Prison Casuarina Prison Library,,,,,http://www.correctiveservices.wa.gov.au
174307,NT Schools Darwin Region Casuarina Senior College,PO Box 40196    CASUARINA       NT   0811     AUSTRALIA,,,,
21508,St Mary's Cathedral Cathlic Sydney Archdiocesan Archives,St Mary's Cathedral    St Mary's Rd     SYDNEY       NSW   2000     AUSTRALIA,,,,http://www.sydney.catholic.org.au/
80296, Catholic Archdiocese of Darwin,Archivist    Box 476     Darwin       NT   0801     AUSTRALIA,,,,
176737, Catholic Education Sandhurst Library Learning Centre  - Document Supply Service,181 McCrae Street    BENDIGO       VIC   3550     AUSTRALIA,03 5445 9942,,library@ceosand.catholic.edu.au,http://www.ceosand.catholic.edu.au/about-us/library-learning-centre-llc
20813, Catholic Library of Western Australia,33 Williamstown Road    DOUBLEVIEW       WA   6018     AUSTRALIA,,,,https://www.catholiclibrary.wa.edu.au/
165088,"Catholic Education Office, Bathurst Catholic Resource Center",PO Box 725    BATHURST       NSW   2795     AUSTRALIA,,,,
20227,Catholic Education Office Adelaide Catholic Resource and Information Service  - Catholic Resource & Information Service,112 Kintore St    THEBARTON       SA   5031     AUSTRALIA,08 8301 6869,,cris@cesa.catholic.edu.au,http://www.adelaide.catholic.org.au/sites/CatholicEducationOfficesSA/
20447, Caulfield Arts Complex,Cnr Glen Eira/Hawthorn Rds     CAULFIELD STH       VIC   3162     AUSTRALIA,,,,
151310,District Council of Ceduna Ceduna School Community Library,Bergmann Drive    CEDUNA       SA   5690     AUSTRALIA,08 8625 3270,08 8625 2178,ceduna.library@plain.sa.gov.au,http://www.cedunaas.sa.edu.au/library.html
160223, Cengage Education,Level 1     1 Waltham Street     ARTARMON       NSW   2064     AUSTRALIA,,,,http://www.cengage.edu.au/default.aspx
21469,Centenary Institute of Cancer Medicine and Cell Biology Centenary Institute Library,Building 93    Royal Prince Alfred Hospital / Missenden Rd     CAMPERDOWN       NSW   2050     AUSTRALIA,02 9565 6141,02 9565 6101,M.Linnane@centenary.usyd.edu.au,http://www.centenary.usyd.edu.au/
68933,Batchelor Institute of Indigenous Tertiary Education Central Australian Campus Library  - Document Delivery,Post Office    Batchelor       NT   0845     AUSTRALIA,08 89397175,08 89397102,library@batchelor.edu.au,http://www.batchelor.edu.au/
21054, Central Bank of Vanuatu  - Reserve Bank of Vanuatu,PMB 062    PORT VILA               VANUATU,,,,
20455,Peter MacCallum Cancer Institute Central Cancer Library,St Andrews Pl    EAST MELBOURNE       VIC   3002     AUSTRALIA,03 9656 1218,03 9656 1404,library@petermac.org,http://www.petermac.org/
19820, Central Coast Library Service  - Interlibrary Loans Service,118 Donnison St    GOSFORD       NSW   2250     AUSTRALIA,02 4304 7012,,ills@centralcoast.nsw.gov.au,https://www.centralcoast.nsw.gov.au/
19821,Central Coast Local Health District Central Coast Local Health District Library Service  - Inter-Library Loans,Central Coast Local Health District    Racecourse Rd.      GOSFORD       NSW   2250     AUSTRALIA,02 4320 3859,02 4320 3860,cclhd-ill@health.nsw.gov.au,http://www.health.nsw.gov.au/cclhn/
20444,Central Deborah Goldmine Central Deborah Goldmine Library,Cnr Violet & Creek Sts    BENDIGO       VIC   3550     AUSTRALIA,03  5443 8070,,,
21522,Central Queensland Institute of TAFE Central Highlands Campus,PMB 4    EMERALD       QLD   4720     AUSTRALIA,07 4980 7093,07 4980 7094,,https://centralqueensland.qldtafe.spydus.com/
24879, Central Highlands Tourist Railway,PO Box 93    DAYLESFORD       VIC   3460     AUSTRALIA,(03) 5348 1759,(03) 5348 3927,jrbrook@optushome.com.au,http://www.chtr.org.au/
20966,National University of Singapore Central Library  - Interlibrary Loan Service,"National University of Singapore, Central Library    12 Kent Ridge Crescent               0511     SINGAPORE",65 65062016,65 777 3571,clbfrm03@nus.edu.sg,http://libportal.nus.edu.sg/frontend/web/contact-us
19929,Central Northern Libraries Central Northern Regional Library,466 Peel Street    TAMWORTH       NSW   2340     AUSTRALIA,02 67675460,02 67675261,tcclib@tamworth.nsw.gov.au,http://www.cnl.nsw.gov.au
167910,"Central Queensland University
    Rockhampton Campus Library Central Queensland University: Institutional Repository",Building 10 - Library    ROCKHAMPTON       QLD   4072     AUSTRALIA,,,,http://www.cqu.edu.au/library
174302,Centralian Middle School Centralian Middle School Library,PO Box 1771    ALICE SPRINGS        NT   0871     AUSTRALIA,,,,
21050,University of the South Pacific (Tonga) Centre Library,PO Box 278    Nuku' Alofa                    TONGA,676 29 240,676 29 249,Judy@usp.ac.Tonga,
20291,Centre for Automotive Safety Research Centre for Automotive Safety Research Library  - CASR Library,"Engineering Annexe, Gate 5    Frome Rd / Adelaide University      ADELAIDE       SA   5005     AUSTRALIA",08 83135997,,library@casr.adelaide.edu.au,
76596,The University of Melbourne Centre for Comparative Constitutional Studies,Centre for Comparative Constitutional Studies    Melbourne Law School     The University of Melbourne       VIC   3010     AUSTRALIA,,,,http://www.unimelb.edu.au/
120648,Allen Consulting Group Centre for Corporate Public Affairs Library,"Level 9, 60 Collins Street    MELBOURNE       VIC   3000     AUSTRALIA",8650 6009,9654 6363,amayers@allenconsult.com.au,http://www.allenconsult.com.au/
21411,Centre for Culture Ethnicity and Health (CEH) Centre for Culture Ethnicity and Health (CEH) Information Services  - Information Services,81-85 Barry Street    CARLTON       VIC   3053     AUSTRALIA,03 9342 9700,03 9342 9799,info@ceh.org.au,http://www.ceh.org.au
21098,"Department of Education (NSW) Centre for Education Statistics and Evaluation, NSW Department of Education and Communities  - Document Delivery","Librarian, Centre for Education Statistics and Evaluation (CESE)    Level 9, 105 Phillip Street       PARRAMATTA       NSW   2150     AUSTRALIA",02 7814 1392,,ceselibrary@det.nsw.edu.au,https://www.det.nsw.edu.au/
25340,Centre for Rural and Remote Mental Health Centre for Rural and Remote Mental Health Library,c/- Bloomfield Hospital    Forrest Road     ORANGE         NSW   2800     AUSTRALIA,(02) 6360-7895,(02) 6361-2457,Tabitha.Merrell@mwahs.nsw.gov.au,
89105,Shire of Dandaragan Libraries Cervantes Public Library,Aragon Street    CERVANTES       WA   6511     AUSTRALIA,,,,http://www.dandaragan.wa.gov.au/residents_ratepayers/library.html
19761,Cessnock City Council Cessnock City Library,65 - 67 Vincent Street    CESSNOCK       NSW   2325     AUSTRALIA,02 4993 4399,02 4993 4388,ill@cessnock.nsw.gov.au,http://www.cessnock.nsw.gov.au/comcul/libraries
168068,Charles Darwin University Charles Darwin University Institutional Repository,Ellengowan Drive    CASUARINA       NT   0810     AUSTRALIA,,,,http://www.cdu.edu.au/
19731,Broken Hill City Council Charles Rasp Memorial Library  - Broken Hill City Library,Blende St    BROKEN HILL       NSW   2880     AUSTRALIA,08 80803460,,,http://www.brokenhill.nsw.gov.au/
20307,Charles Sturt Memorial Museum Trust Inc. Charles Sturt Memorial Museum Library,Sturt House    Jetty St     GRANGE       SA   5022     AUSTRALIA,08 8356 8185,,,
21497,Charles Sturt University Charles Sturt University Regional Archives,Blakemore Building    Hely Avenue     WAGGA WAGGA       NSW   2650     AUSTRALIA,02 6925 3666,02 6925 3992,archive@csu.edu.au,http://www.csu.edu.au/
20449,Charlton Golden Grain Museum Charlton Golden Grain Museum Library,High St    CHARLTON       VIC   3525     AUSTRALIA,,,,http://mc2.vicnet.net.au/home/colive/web/index.html
20068,Willoughby City Library Chatswood Central Library,"Lower Ground, The Concourse    409 Victoria Avenue     CHATSWOOD       NSW   2067     AUSTRALIA",02 9777 7900,,ill@willoughby.nsw.gov.au,http://www.willoughby.nsw.gov.au/Library/
20538,Chelsea and District Historical Society Inc. Chelsea & District Historical Society Book Collection,Court House Museum    The Strand     CHELSEA       VIC   3196     AUSTRALIA,03 9772 2875,,,http://home.vicnet.net.au/~chelhist/
173148, Chelsea and District Historical Society Inc.,,,,,http://home.vicnet.net.au/~chelhist/
159128,"Australian National University
    Australian National University Library Chemistry Branch Library",Arthur Birch Building (#35)    Australian National University     Canberra       ACT   0200     AUSTRALIA,,,,http://anulib.anu.edu.au/
20804,Chevron Australia Pty Ltd Chevron Australia Library,"Level 24, QV1 Bldg    250 St Georges Tce     PERTH       WA   6000     AUSTRALIA",08 9216 4542,08 9216 4195,,
20743,Telstra Corporation Limited Chief Technology Office   - Information Specialist,Telstra   Chief Technology Office    13/242 Exhibition Street     MELBOURNE         VIC   3000     AUSTRALIA,03 9634 1556,03 9634 8995,Joanne.Cohen@team.telstra.com,http://telstra.com/
20863,Child and Adolescent Health Service Child and Adolescent Health Service Medical Library,"Perth Children's Hospital, Level 4    15 Hospital Avenue     NEDLANDS       WA   6009     AUSTRALIA",08 6456 4209,08 6456 0498,CAHS.LibraryDOCDelive@health.wa.gov.au,http://cahslibrary.health.wa.gov.au
21226,Children By Choice Association Inc. Children by Choice Library,237 Lutwyche Rd     WINDSOR       QLD   4030     AUSTRALIA,07 3357 9933,07 3857 6246,,http://www.powerup.com.au/~cbyc/
20435,Chiltern Athenaeum Trust Chiltern Athenaeum Trust Library,57 Conness St    CHILTERN       VIC   3683     AUSTRALIA,03  5726 1467,,,http://www.chilternathenaeum.com.au/
171848,Museum of Chinese Australian History Chinese Australian Historical Images in Australia,,,,,http://www.chia.chinesemuseum.com.au/
160789, Chinese Theological College Australia,79 Shaftesbury Road    Burwood       NSW   2134     AUSTRALIA,,,,https://www.ctca.edu.au/?lang=en
24859, Chisholm Institute  - Inter Library Loans,"ILL: Chisholm Institute Library, Frankston Campus    PO Box 684     DANDENONG       VIC   3175     AUSTRALIA",03 9238 8274,,library@chisholm.edu.au,https://library.chisholm.edu.au/client/en_GB/home
169589, Christ Church Anglican Parish of Warrnambool,,,,,
20325,Christ College (Tas.) Christ College Library,College Rd    SANDY BAY       TAS   7005     AUSTRALIA,03  6223 5190,,,
171388,Christ College (NSW) Christ College Library (NSW),1 Clarence St    BURWOOD       NSW   2134     AUSTRALIA,(02) 9744 1977,,library@christcollege.edu.au,http://www.christcollege.edu.au/
85034,Vianney College Christ the Priest Library,8 Benedict Avenue    Wagga WAgga        NSW   2650     AUSTRALIA,02 6926 5521,,stanns@vianney.nsw.edu.au,
21576,Christian Heritage College Christian Heritage College Library,322 Wecker Rd    MANSFIELD       QLD   4122     AUSTRALIA,07 3347 7908,07 3347 7911,circulation@chc.edu.au,http://www.chc.qld.edu.au/
19788,Christian Services for the Blind Christian Services for the Blind and Hearing Impaired,Fox Valley Rd    WAHROONGA       NSW   2076     AUSTRALIA,,,,http://adventist.org.au/services/csfbhi/sight_impaired
89106,Shire of Christmas Island Christmas Island Public Library,PO Box 863    Christmas Island     Indian Ocean       WA   6798     AUSTRALIA,0891648300 ext 236,0891648304,susan@shire.gov.cx,
20010,"Saint Ignatius' College, Riverview Christopher Brennan Library",Tambourine Bay Rd    LANE COVE       NSW   2066     AUSTRALIA,02 9882 8265,02 9882 8503,cbl@riverview.nsw.edu.au,http://www.riverview.nsw.edu.au/
20438,Churches of Christ Churches of Christ Theological College Library,44-60 Jacksons Rd    MULGRAVE       VIC   3170     AUSTRALIA,03 9790 9513,03 9795 1688,library@cctc.vic.edu.au,
169374, Churchill Island Heritage Farm,,,,,
160264, Citipointe Christian College,CARINDALE       QLD   4152     AUSTRALIA,,,,http://www.brisbane.coc.edu.au/
174296,"City of Darwin
    City of Darwin Libraries City Library",GPO Box 84    DARWIN       NT   0801     AUSTRALIA,,,,http://www.darwin.nt.gov.au/libraries
167108,Brisbane City Council City Projects Office,"Level 1, Green Square    502-505 St Paul's Terrace     FORTITUDE VALLEY       QLD   4006     AUSTRALIA",0730275553,,madeleine.grant@brisbane.qld.gov.au,
